,links,drug_type,category_link,category_name
0,https://www.pharmacity.vn/vien-nen-postinor-1-hop-1-vien---ngua-thai-khan-cap.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-ngua-thai,Thuốc ngừa thai
1,https://www.pharmacity.vn/cerciorat-hop-1-vi-x-1-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-ngua-thai,Thuốc ngừa thai
2,https://www.pharmacity.vn/bocinor-tab-15mg-hop-1-vi-x-1-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-ngua-thai,Thuốc ngừa thai
3,https://www.pharmacity.vn/avalo-day-hop-28-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-ngua-thai,Thuốc ngừa thai
4,https://www.pharmacity.vn/newlevo.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-ngua-thai,Thuốc ngừa thai
5,https://www.pharmacity.vn/dung-dich-uong-dieu-tri-viem-mui-di-ung-va-may-day-zyrtec-60ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
6,https://www.pharmacity.vn/siro-dieu-tri-mat-ngu-va-cac-trieu-chung-di-ung-theralene-90ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
7,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-va-cac-truong-hop-di-ung-ngoai-da-allerfar-4mg-10-vi-x-20-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
8,https://www.pharmacity.vn/thuoc-dieu-tri-trieu-chung-viem-mui-di-ung-theo-mua-imexofen-hop-3-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
9,https://www.pharmacity.vn/thuoc-dieu-tri-cac-trieu-chung-viem-mui-di-ung-noi-me-day-tu-phat-man-tinh-telfor-60mg-hop-2-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
10,https://www.pharmacity.vn/thuoc-dieu-tri-trieu-chung-cua-may-day-man-tinh-telfor-180mg-hop-2-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
11,https://www.pharmacity.vn/clorpheniramin-4-hop-10-vi-x-20-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
12,https://www.pharmacity.vn/thuoc-phong-ngua-va-dieu-tri-dau-nua-dau-chong-mat-buon-non-say-tau-xe-devomir-25mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
13,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-gimfastnew-120mg-2-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
14,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-me-day-man-tinh-loreze-10mg-5-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
15,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-may-day-vo-can-man-tinh-cho-tre-em-telfast-kids-1-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
16,https://www.pharmacity.vn/fegra-180-hop-1-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
17,https://www.pharmacity.vn/usaallerz-120mg-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
18,https://www.pharmacity.vn/sedno-5mg-bv-pharma-hop-5-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
19,https://www.pharmacity.vn/telfast-bd-60mg-hop-3-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
20,https://www.pharmacity.vn/at-desloratadin-syr-25mg-chai-60ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
21,https://www.pharmacity.vn/cinnarizine-stada-25-mg-10vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
22,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-quanh-nam-zyrtec-10mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
23,https://www.pharmacity.vn/thuoc-dieu-tri-lam-giam-trieu-chung-viem-mui-di-ung-chung-noi-may-day-man-tinh-lorastad-10mg-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
24,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-ngua-va-may-day-loratadin-10mg-2-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
25,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-agimfast-60-1-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
26,https://www.pharmacity.vn/siro-dieu-tri-viem-mui-di-ung-bostanex-chai-60ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
27,https://www.pharmacity.vn/thuoc-dieu-tri-di-ung-erolin-10mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
28,https://www.pharmacity.vn/thuoc-dieu-tri-di-ung-bluecezine-10mg-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
29,https://www.pharmacity.vn/descallerg-hop-1-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
30,https://www.pharmacity.vn/deslora-5mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
31,https://www.pharmacity.vn/anticlor-2mg-30-ong.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
32,https://www.pharmacity.vn/medi-loratadin-tab-10mg-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
33,https://www.pharmacity.vn/ezinapc-tab-fc-10mg-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
34,https://www.pharmacity.vn/tocimat-120mg-hop-5-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
35,https://www.pharmacity.vn/fexoboston-180mg-3vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
36,https://www.pharmacity.vn/tieu-doc-tw3-foripharm-chai-60-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
37,https://www.pharmacity.vn/thuoc-dieu-tri-cac-truong-hop-di-ung-xyzal-5mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
38,https://www.pharmacity.vn/siro-dieu-tri-lam-giam-trieu-chung-viem-mui-di-ung-chung-noi-me-day-man-tinh-lorastad-sp-stada-60ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
39,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-o-nguoi-lon-va-tre-em-tren-12-tuoi-cetirizin-10mg-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
40,https://www.pharmacity.vn/thuoc-dieu-tri-cac-trieu-chung-viem-mui-di-ung-noi-me-day-aerius-desloratadine-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
41,https://www.pharmacity.vn/gimfastnew-180-hop-2-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
42,https://www.pharmacity.vn/usaallerz-60mg-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
43,https://www.pharmacity.vn/thuoc-khang-di-ung-loratadin-10mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
44,https://www.pharmacity.vn/cetimed-10mg-hop-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
45,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-va-noi-me-day-sosallergy-syrup-12-ong-x-5mlhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
46,https://www.pharmacity.vn/agilodin-10vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
47,https://www.pharmacity.vn/fexofenadin-60-hv-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
48,https://www.pharmacity.vn/desloratadine-5mg-hop-2vi-x-15-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
49,https://www.pharmacity.vn/cetirizine-stada-10-mg-10vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
50,https://www.pharmacity.vn/destacure-25mg5ml-60ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
51,https://www.pharmacity.vn/fexophar-tab-fc-180mg-10vi-x-10vien-tv-pharma.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
52,https://www.pharmacity.vn/telfast-hd-180mg-hop30-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
53,https://www.pharmacity.vn/cetirizine-stella-10mg-10vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
54,https://www.pharmacity.vn/thuoc-tri-viem-mui-di-ung-va-cac-di-ung-khac-clorpheniramin-4mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
55,https://www.pharmacity.vn/thuoc-dieu-tri-roi-loan-me-dao-tuan-hoan-ngoai-bien-ngua-say-tau-xe-va-nhuc-nua-dau-stugeron-25mg-250-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
56,https://www.pharmacity.vn/thuoc-lam-giam-trieu-chung-viem-mui-di-ung-chung-noi-me-day-lorastad-d-5g-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
57,https://www.pharmacity.vn/clarityne-h10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
58,https://www.pharmacity.vn/bilodin-10mg-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
59,https://www.pharmacity.vn/thuoc-dieu-tri-di-ung-cap-va-man-tinh-allermine-4mg-10-vi-x-20-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
60,https://www.pharmacity.vn/fegra-120mg-1vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
61,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-may-day-ngua-a-t-desloratadin-2-5mg-hop-30-ong-x-5ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
62,https://www.pharmacity.vn/bostanex-hop-3-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
63,https://www.pharmacity.vn/clanoz-capl-10mg-hop-20-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
64,https://www.pharmacity.vn/telfor-tab-fc-120mg-hop-20-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
65,https://www.pharmacity.vn/loratadin-10mg-1vix10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
66,https://www.pharmacity.vn/fexophar-60mg-hop-5vi-x-10vien-tv.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
67,https://www.pharmacity.vn/fexofenaderm-capl-fc-120mg-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
68,https://www.pharmacity.vn/lorastad-10-tab-hop-100-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
69,https://www.pharmacity.vn/loreze-kiddz-mega-chai-60ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
70,https://www.pharmacity.vn/thuoc-chong-say-tau-xe-roi-loan-tien-dinh-cinnarizin-25mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
71,https://www.pharmacity.vn/thuoc-dieu-tri-cac-trieu-chung-lien-quan-den-viem-mui-di-ung-aerius-0-5mg-ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
72,https://www.pharmacity.vn/thuoc-phong-va-dieu-tri-chung-buon-non-non-do-say-tau-xe-bestrip-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
73,https://www.pharmacity.vn/thuoc-dieu-tri-benh-viem-mui-di-ung-noi-me-day-vo-can-man-tinh-fexostad-180-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
74,https://www.pharmacity.vn/thuoc-dieu-tri-cac-trieu-chung-do-viem-mui-di-ung-stadeltine-5mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
75,https://www.pharmacity.vn/fexofenadin-30-otd-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
76,https://www.pharmacity.vn/thuoc-dieu-tri-di-ung-ho-hap-giam-ho-khan-va-ho-do-kich-ung-atheren-5mg-2-vi-x-25-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
77,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-pms-cetirizine-10mg-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
78,https://www.pharmacity.vn/acritel-10g-6vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
79,https://www.pharmacity.vn/tocimat-60mg-5vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
80,https://www.pharmacity.vn/thuoc-chong-non-chong-say-tau-xe-dimenhydrinat-50mg-10-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
81,https://www.pharmacity.vn/thuoc-dieu-tri-di-ung-ho-hap-va-ngoai-da-thenadin-10-vi-x-25-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
82,https://www.pharmacity.vn/levoagi-5mg-6vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
83,https://www.pharmacity.vn/promethazin-nadyphar-15mg-5-vi-x-20-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
84,https://www.pharmacity.vn/antivomi-hop-10-vi-x-6-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
85,https://www.pharmacity.vn/at-desloratadin-25mg-syr-chai-30ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
86,https://www.pharmacity.vn/imexofen-tab-fc-180mg-hop-3-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
87,https://www.pharmacity.vn/bostanex-05mg-chai-30ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
88,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-cetirizin-stada-10mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
89,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-may-day-viem-ket-mac-di-ung-celerzin-10mg-2-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
90,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-may-day-vo-can-man-tinh-danapha-telfadin-60mg-1-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
91,https://www.pharmacity.vn/thuoc-chong-di-ung-loratadinespm-5mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
92,https://www.pharmacity.vn/fexodinefast-180mg-savi-3vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
93,https://www.pharmacity.vn/fexofenadin-60-hv-chai-200-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
94,https://www.pharmacity.vn/vomina-tab-50mg-hop-25-vi-x-4-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
95,https://www.pharmacity.vn/alorax-10mg-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
96,https://www.pharmacity.vn/amnonims-softcap-180mg-hop-30-vien-us-pharma-usa.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
97,https://www.pharmacity.vn/bostadin-capl-fc-10mg-box-100-boston-vn.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
98,https://www.pharmacity.vn/mekozitex-10.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
99,https://www.pharmacity.vn/usaallerz-180mg-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
100,https://www.pharmacity.vn/cadifast-tab-fc-120mg-hop-3-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
101,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-chay-nuoc-mui-so-mui-nghet-mui-clorpheniramin-4mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
102,https://www.pharmacity.vn/fexostad-60-hop-1-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
103,https://www.pharmacity.vn/thuoc-dieu-tri-cac-trieu-chung-cua-viem-mui-di-ung-theo-mua-savi-fexo-60mg-1-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
104,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-va-me-day-vo-can-man-tinh-telfast-hd-180mg-1-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
105,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-va-may-day-vo-can-man-tinh-telfast-bd-60mg-1-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
106,https://www.pharmacity.vn/cetirizin-10mg-vidipha-10vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
107,https://www.pharmacity.vn/thuoc-dieu-tri-viem-mui-di-ung-di-ung-ngoai-da-eftilora-10mg-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
108,https://www.pharmacity.vn/thuoc-khang-di-ung-pyme-cz10-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
109,https://www.pharmacity.vn/thuoc-dieu-tri-noi-me-day-tu-phat-man-tinh-tocimat-180mg-5-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
110,https://www.pharmacity.vn/thuoc-chong-di-ung-meyerfast-180mg-10-vien-x-10-vihop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
111,https://www.pharmacity.vn/fexophar-tab-fc-120mg-5vi-x-10vien-tv-pharma.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-di-ung,Thuốc kháng dị ứng
112,https://www.pharmacity.vn/amcinol-paste-gel-exttor-5g-1tuyp.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-viem,Thuốc kháng viêm
113,https://www.pharmacity.vn/cetirizine-eg-10mg-pymepharco.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-viem,Thuốc kháng viêm
114,https://www.pharmacity.vn/philcotam-250-phil-inter-pharma-10vi-x10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-viem,Thuốc kháng viêm
115,https://www.pharmacity.vn/thuoc-dieu-tri-bam-tim-mau-lanh-vet-thuong-long-huyet-p-h-2-vi-x-12-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-viem,Thuốc kháng viêm
116,https://www.pharmacity.vn/bromanase-50-h10x10v.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-viem,Thuốc kháng viêm
117,https://www.pharmacity.vn/azicine-500-stella-1-vi-x-6-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-khang-viem,Thuốc kháng viêm
118,https://www.pharmacity.vn/thuoc-giam-dau-ha-sot-coldfed-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
119,https://www.pharmacity.vn/thuoc-ho-tro-sat-trung-duong-ho-hap-eucalyptin-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
120,https://www.pharmacity.vn/vien-ngam-khang-khuan-giam-ho-huong-chanh-mat-ong-strepsils-honey-lemon-24-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
121,https://www.pharmacity.vn/vien-ngam-khang-khuan-giam-ho-mat-lanh-strepsils-cool-24-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
122,https://www.pharmacity.vn/thuoc-com-dieu-tri-cac-roi-loan-tiet-dich-duong-ho-hap-vi-cam-acemuc-200mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
123,https://www.pharmacity.vn/viem-ngam-tri-dau-hong-strepsils-orange-vita-c-2-vi-x-12-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
124,https://www.pharmacity.vn/viem-ngam-dieu-tri-ho-viem-hong-strepsils-throat-irritation-cough-2-x-12-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
125,https://www.pharmacity.vn/thuoc-lam-loang-chat-nhay-mitux-e-acetylcystein-100mg-hop-24-goi.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
126,https://www.pharmacity.vn/thuoc-dieu-tri-viem-phe-quan-cap-anpemux-250mg-6-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
127,https://www.pharmacity.vn/thuoc-dieu-tri-ho-long-dom-trong-cac-truong-hop-viem-phe-quan-cap-va-man-tinh-terpinzoat-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
128,https://www.pharmacity.vn/thuoc-dieu-tri-benh-phe-quan-cap-tinh-at-ambroxol-30mg-30-ong-x-5mlhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
129,https://www.pharmacity.vn/a-t-ambroxol-60ml-an-thien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
130,https://www.pharmacity.vn/carflem-375mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
131,https://www.pharmacity.vn/thuoc-dieu-tri-ho-khan-hoac-kich-ung-cho-benh-nhan-tren-12-tuoi-codeforte-nam-ha-2vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-cam-lanh,Thuốc cảm lạnh
